id	title	review1	review2	review3
468	Siamese Encoder-based Spatial-Temporal Mixer for Growth Trend Prediction of Lung Nodules on CT Scans	"The idea is of the paper interesting and very useful in for the medical field.
The prediction of the growth of lung nodules can assist in multiple tasks like future treatment orientation or overall survival estimation of patients.
It would be good to show some examples where the algorithm failed and explain why
The components of the framework are not innovative and have been used before."	The CT dataset NLSTt constructed in this paper is a good work to predict the evolution of lung nodules, and it is a good idea to construct a spatial-temporal mixer (STM) module to effectively utilize the spatial and temporal information of the ROI. However, the detailed description of the method is not clear enough, and the experimental part is not perfect.	Authors proposed a novel framework for nodule trend prediction but comparisons with the state-art-the-art is limited. I would suggest accepting it.
469	Simultaneous Bone and Shadow Segmentation Network using Task Correspondence Consistency	"Please, keep my recommendation under the others reviewers comments regarding to novelty.
The paper is clear and the methodology consistent. An overall (small) improvement on the results are presented. All these together compile a good paper."	While the framework is novel and interesting. The problematic ground truths can affect the validity of the work.	The clarify of the paper is outstandig.
470	Skin Lesion Recognition with Class-Hierarchy Regularized Hyperbolic Embeddings	"The proposed research contributes to solve an important medical problem.
It also include methodological contributions."	It is an inspiring work with solid clinical importance. It will promote the society to pay attention to advanced geometry research.	My decision is primarly based on the marginal increments in performance of the proposed method with the baselines in table 1. I would be willing to change my rating if more evidence of the benefits of the proposed approach is shown.
471	SLAM-TKA: Real-time Intra-operative Measurement of Tibial Resection Plane in Conventional Total Knee Arthroplasty	the remaining open questions to the methods make it difficult for me to fully assess the merit of the proposed method	The formulation method is interesting and critical for improving the intra-operative TKA surgeries.	The paper is very well written. I also like the elegant solution: SLAM is not novel but the application of SLAM on TKA seems novel and the paper demonstrated promising accuracy and robustness in terms of resection plane estimation (<3 degree).
472	SMESwin Unet: Merging CNN and Transformer for Medical Image Segmentation	"Simple combination of the existing methods that limits the technical novelty of the method. 
Limited discussion on the experimental results. 
No comparison to SOTA on these datasets used here."	I. think that the knowledge contribution may be not enough for a MICCAI paper and the presentation quality is also a concer for publication.	It is one interesting and convincing manuscript. The only main concern for me is in my opinion, experiments of swin transformer with CCT should be included to prove the MCCT, the added CNN branch, is useful as mentioned in point #5.
473	Sparse Interpretation of Graph Convolutional Networks for Multi-Modal Diagnosis of Alzheimer's Disease	The contribution in terms of originality of the approach and its significance are moderate. Sparsity in GCNs is not a new framework/approach. I am not confident about the efficiency and robustness of the approach since the paper doesn't show clear evidence about time complexity of the SGCN computations and the impact of K (in KNN) on sparse matrices. My rating could change if the authors clarify my concernes.	"This paper is proposing interpretable model for Multi-Modal Diagnosis of
Alzheimer's Disease. Proposed method utilizes Graph Convolutional Network for doing the classification task along with obtaining interpretation on input features."	The work of this paper has good innovation and practical significance, and it is recommended to accept.
474	Spatial-hierarchical Graph Neural Network with Dynamic Structure Learning for Histological Image Classification	"This paper well explains the problem it is addressing that is of clinical importance in the disease diagnosis through histology image classification.
Most relevant prior works have been addressed and their shortcomings have been explained.
The proposed method has been designed to address the initially presented problems.
Claims have been addressed through the experiments and the story makes a good sense."	"The paper is well-written and it shows a good validation on multiple datasets, however there are some concerns regarding the details of GraphSAGE and transformer. For this reason I picked ""accept"" rate."	The results are not very convincing. It would be appreciated if F1 measures are added for the experiments.
475	Spatiotemporal Attention for Early Prediction of Hepatocellular Carcinoma based on Longitudinal Ultrasound Images	Although the technical novelty of the proposed method is marginal, the method has some impact on early prediction of HCC based on longitudinal ultrasound images, which has clinical benefit and is a new application in MIC.	The paper presents a simple yet incremental approach that could be useful for a wide range of longitudinal image classification tasks (although the paper only demonstrates it on the task of HCC diagnosis from ultrasound). The experiments are clear and fairly convincing.	This paper applied transformers to the clinical task, which looks interesting. However, the ROI attention block proposed in the paper has not been effectively verified. To be precise, the experiment can not prove the superiority of ROI attention block compared to nonlocal attention [20].
476	Spatio-temporal motion correction and iterative reconstruction of in-utero fetal fMRI	The problem of fetal fMRI motion is well motivated. Looking at the spatio-temporal data as a whole is an intuitive approach. The use of TV is simple to implement and reproduce. The details related to computation - time, effort and convergence - needs to be discussed.	The motivation, method part are very well, but the experiment part can be much improved.	Novel motion-corrected reconstruction of 4D in-utero fetal fMRI by employing the spatial-temporal similarity, which results in much better image quality than non-iterative interpolation methods.
477	Stabilize, Decompose, and Denoise: Self-Supervised Fluoroscopy Denoising	The method is interesting, but in my opinion validation is not enough.	"Good paper from an overall perspective, but there are some curious points as in comments.
Also, the differenece and comparison to the robust image alignment method need to be clarified."	Novelty and Experiment
478	Stay focused - Enhancing model interpretability through guided feature training	It may be correct to view guided specific training as an improvement in the training model due to multiple supervision rather than XAI research.	"The idea of blurring the background for improving the interpretability seems to be novel
The idea for quantifying the increase in 'interpretability' trough focus is interesting
The performance (F1-Score) seems to slightly hurt or at most obtain comparable results than traditional training (without the idea proposed by the authors)
Additional experiments to support that the proposed idea improve the performance (on top of increasing the interpretability) will strength the paper"	I think overall, a well layed out paper, some methodologies to be given in more detail, but a nice approach that is interesting to read about.
479	Stepwise Feature Fusion: Local Guides Global	"The empirical performance of SSFormer seems good. Therefore I lean towards acceptance.
However a few important baselines are missing, and there are many issues on writing. The intuition of LE against ""attention dispersion"" is not clearly explained. I can only recommend ""weak accept"". The authors should heavily revise the manuscript to address these issues."	This work proposes a new framework for polyp segmentation, and achieves competitive results. However, the technical novelty is marginal. I prefer to have weak reject at the current stage.	Considering the clear motivation and reasonable contributions, the comprehensive experiments and the promising results, I think the paper has potential to be accepted. Even though there are a few deficiencies in the experiments and results, which cause some weakness of the paper, the overall rate of the paper should be above borderline.
480	Stereo Depth Estimation via Self-Supervised Contrastive Representation Learning	Novelty, performance and reproductibility.	The application is novel and the performance is good, but the technical novelty is somewhat limited.	The contribution of this paper is limited. And there are much details unclear to understand the proposed method (see weakensses).
481	Stroke lesion segmentation from low-quality and few-shot MRIs via similarity-weighted self-ensembling framework	The rationale for the validity of the approach is not evident and is not presented in the paper, which raises question on the reproducibility of the results in a slightly different setup. This is exacerbate by: 1) the small size of the test dataset; 2) the lack of comparison of state of the art methods on the problem; 3) the choice of methods that were not designed to work in a scenario as described in the paper - use of datasets from different domains and semantic labels.	The authors propose a novel framework to segment stroke lesions in low-quality MRI. The contributions are explained in details and the method proposed could be useful in low-resources settings with a real-world application. Although it could be improved in some aspects, the manuscript is well-written and would be of interest to researchers in the field.	The proposed approach is interesting and novel, but does not provide enough comparisons/ablations to help readers understand how the different components work together to produce the more robust model that the authors achieve.
482	Structure-consistent Restoration Network for Cataract Fundus Image Enhancement	The study did provide several interesting results, the model proposed by the author has a certain improvement in evaluation metrics. The study overcomes the difficulty of collecting paired cataract images and enforces the structure preservation. But the samples of public data sets are few, so as to the public data sets. Besides IoU was not validated in the Kaggle dataset. the text also lacks clarity and not scientific, needs important English editing. Although the relevant weakness and comments are mentioned before, we still think the paper can be accepted weakly given that the comments given in the weakness are addressed properly.	The novelty of the paper is limited, but the contribution is solid.	This paper is technical sound, easy to understand, and satisfying in its novelty. Specifically, the authors analyzed the characteristics of fundus imaging and designed a cataract simulation model. In addition, the authors designed a feature alignment module for learning the correspondence between high frequency features and origin features, which is reasonable. However, the experiments are not sufficient, for example, some ablation studies are missing. Considering the above issues, I recommend to accept this paper.
483	Super-Focus: Domain Adaptation for Embryo Imaging via Self-Supervised Focal Plane Regression	This is a good conference paper, with simple but efficient methodology, clear presentation and convincing validation.	They are suggesting a relatively simple method addressing dataset standardisation across different domains.	Solid conference contribution that solves an interesting problem, nicely written paper, reasonable selection of methods that are not new per se but used in a clever way. Quite some validations including multiple expert assessments and relatively large data sets.
484	SUPER-IVIM-DC: Intra-voxel incoherent motion based Fetal lung maturity assessment from limited DWI data using supervised learning coupled with data-consistency	I like the paper and the approach but without a proper statistical analysis it is hard to judge its real value. The paper would also benefit from including more baseline methods. This should also not be difficult to realize. The presented measure for clinical impact also seems not really useful.	The paper shows clinical value and it would be relatively easy for other groups to implement the method.	This paper focus on fetal lung maturity analysis based on DWI data. It has clinical significance in fetal lung maturity analysis.This paper proposed a data-consistency term that enables the analysis of diffusion and pseudo-diffusion biomarkers based on DNN. Their work demonstrated the added-value of SUPER-IVIM-DC over both classical and recent DNN approaches for IVIM analysis through numerical simulations, healthy volunteer study, and IVIM analysis of fetal lung maturation from fetal DWI data. However, the proposed model lack of novelty. It is an improvement of IVIM-Net. The improvement of comparison experiments is not significant.
485	Supervised Contrastive Learning to Classify Paranasal Anomalies in the Maxillary Sinus	"With a top presentation I think the application & minor novelty would make me see this as a ""weak accept"" - ""accept"". However, given the current presentation I think it does not make the cut."	I appreciate the well-organised paper. I believe this paper can have good applicability potentials. But the novelty of this work is not good enough for MICCAI given that its a combination between existing works (See weakness). Also, the authors claimed that they will not release the code, which may cause reproducibility problems. Hence, I will suggest a reject score.	"The paper is clearly written and well structured. The claimed contribution is clear and experiments are done well.
Nonetheless, the claimed contribution does not stand out strongly - neither based on the conducted experiments nor by the theoretical analysis."
486	Supervised Deep Learning for Head Motion Correction in PET	"Language problems need to be checked, many long sentences are not clearly expressed and are confusing.
The experiments section needs more clarifications:
The subject group contains patients with normal cognition, cocaine dependence, and cognitive diseases. I would like to know if any strategy was used in splitting the training and test sets? For example, keeping a diversity of patient types in each subset.
In the ablation study (Table 1), the test MSE value for ""more data, FWT, Deep Encoder and Normal sampling"", which is located in the second row, has a much higher value than the others. Can the authors explain this?
The results In fig. 2(a) are for subject 1. Also, there is another subject 1 in Table S1. I assume they are different subjects since one is for single-subject experiments and one is for multi-subject experiments. But referring to them the same name still causes confusion."	This work aims to learn the rigid head motion second-by-second from dynamic PET image data, which is very challenging given the low quality image input. The authors demonstrated the results with transparency. There could be a few things the authors could try to improve the performance, such as finding computationally efficient ways to improve the input image quality, or exploring ways to reduce the data complexity for the low number of parameters in this problem.	This paper covers a very important clinicla issue and comes up with a nice methodologicla solution using state of the art computational approaches both wrt the learning framework as well as in general wrt the reconstruction framework and is teste don the state-of-the-art scanner, an HRRT.
487	Suppressing Poisoning Attacks on Federated Learning for Medical Imaging	"Well motivated and presented paper with empirical results comparing to other approaches.

Very little discussion about the limitations of the proposed method."	"The paper proposes an effective aggregation rule for FL learning, and the experimental results support some of the authors' claims. However, this work may bring limited contributions to the MICCAI community.

The proposed method is developed on the existing FL framework and changes the client scoring function by using COPOD. Although the performance is good, the methodology lacks theoretical analysis.

this work focus on an important research topic, Federated learning, but has a relatively limited impact on medical images and may be interested in a narrow group of MICCAI audiences. It would be more interesting and impact to enhance the connection between the proposed method and medical images.

Therefore, I think the weakness of this paper slightly weighs over its merits, and I suggest a weak reject."	Overall, I think this is an interesting paper with clear presentation. I hope the authors could address my questions.
489	Surgical Scene Segmentation Using Semantic Image Synthesis with a Virtual Surgery Environment	The merits of the paper include introducing a more complex surgery simulation, generated synthetic images from it and real dataset with more classes of organs and surgical tools. Extensive experiments with different combinations of dataset, e.g. real, synthetic, real + synthetic, etc, were performed, comparing against several previous methods for instance and semantic segmentation. Moreover, the new public dataset, which also addresses class imbalance problem, made the paper quite strong.	"This work is practical and solid. A novel large dataset is built and will be released to public. My major concerns include:

What are the most important insights from surgical synthetic data generation and application? The authors should emphasize this. This paper lacks theoretical contents. So the experimental insights are required.

In Table 2, the improvements given by synthetic data seem not significant. In Table 3, the relative mIOU increments are very significant. How do the authors explain the differences between the benifits for overall performance and class-wise performance."	The novelty and contribution of the presented work mainly lies in the published dataset which might be not as competitive in comparison with other MICCAI submissions.
490	Surgical Skill Assessment via Video Semantic Aggregation	Measures of performance are insufficient; measures of variance of estimates are missing. The method is interesting and a variant of existing methods that illustrate the relevance of known information.	Overall this is an interesting paper. Both the idea and experimental results are attractive. However, there is still concern about the writing and analysis of experimental resutls.	"The authors' motivation to address the shortcoming of state-of-the-art models by discovering and aggregating different semantic parts of the surgical setting across spatiotemporal dimensions is an interesting approach.
As the authors cluster spatial features, no supervision is required to discover these semantic features which are expected to belong to different surgical elements such as tools, the tissue, and the background."
491	Surgical-VQA: Visual Question Answering in Surgical Scenes using Transformer	Overall, I think this paper is an interesting paper proposing a BERT based framework on Surgical-VQA task. I hope the authors can address my concerns especially question 3 in the 'Weakness' and I'm willing to raise my score.	Although the task of surgical VQA is relevant for the medical image analysis community, the lack of technical novelty and the marginal improvement of the final model significantly affect the paper's main contributions. Additionally, it is unclear whether the data will be made publicly available upon acceptance. This work requires further modifications before being accepted.	High performance compared to the baseline model. The new caption dataset.
492	Survival Prediction of Brain Cancer with Incomplete Radiology, Pathology, Genomic, and Demographic Data	This work introduces a deep learning model for fusing multimodal data along with a comprehensive guideline to train it. The simplistic architecture and the easy training strategy may prove helpful for other researchers to train this model. In addition, the authors did a commendable job quantifying the importance of each of the modules.	The paper addresses the issue of handling missing data that is a very realistic problem faced in clinical applications	The paper is overall well-written, with a good setup and a good level of experimentation. The claims of the paper seem to be overstated.
493	SVoRT: Iterative Transformer for Slice-to-Volume Registration in Fetal Brain MRI	Despite the clear novelty and scientific value, i've found the evaluation of this paper unclear and weak. Overall it jeopardises my evaluation of the real added value of the proposed strategy.	"The paper is well-written and proposes a solution to a challenging clinical problem. The paper propose a new formulation to model slice-to-volume registration. They demonstrate significant improvements over the state-of-the-art, particularly in accuracy of transformation. Furthermore, they conduct an ablation study and evaluate the significance of their volume estimation and positional embedding, justifying the reasons for their model design.
Their qualitative figures demonstrate the improvements brought by their network, and this work represents an important contribution in fetal brain image reconstruction."	The innovative merger of three paradigms (CNNs, Transformers and inverse problems) to solve SVR + the realistic look of the real dataset made my decision clear (although I would have preferred more than two examples on the real dataset, either as textual results or as images)
494	Swin Deformable Attention U-Net Transformer (SDAUT) for Explainable Fast MRI	The method design is novel and effective, and explainability is important for medical applications. However, there are some weakness as described in weakness and comment sections.	"The manuscript is of an engineering nature where two already developed approaches (Swin + deformable attentions) were combined. The experimental part is not strong, with the main claimed achievement of the article being the computational efficiency. However, there is no comparison with the other transformer-based U-Nets which also have much fewer parameters than the SwinMR.
Also, only 1 dataset is considered in the article; the single-coil vs multi-coil setup is not addressed. 
Given these issues, the score is below the borderline threshold."	The manuscript is clear and easy to follow, but the motivation of the design is not well-explained. The performance improvement is quite marginal. Nevertheless, the application of deformable swin transformer to fastMRI and the results on deformation fields/attention score for explainble fastMRI are the merits.
495	Swin-VoxelMorph: A Symmetric Unsupervised Learning Model for Deformable Medical Image Registration Using Swin Transformer	"The paper is clear, the proposed pipeline is, as far as I know, the first implementation of swin unet for image registration. The resulting registration method include all good properties expected: regularity, invertibility, symmetry.
Runtime and quality metric compare favorably to state of the art."	The paper is very well written and easy to follow and the only weakness is the clarity and description of the figures.	The problems to be solved are challenging, and it is worth encouraging to try to find a solutions with the latest methods. And this paper takes into account the topological consistency and differentiability for registration.
496	Tagged-MRI Sequence to Audio Synthesis via Self Residual Attention Guided Heterogeneous Translator	This paper raised an interesting research topic and the authors provided a fair solution to this problem. Some details were missing but overall a fair paper to be accepted.	This paper proposed a novel method, and this is the first attempt at translating tagged-MRI sequences to audio waveforms. The results are promising for applications.	The paper presents a novel and creative approach which could be used to understand the relationship between tongue muscle movement and speech.
497	Task-oriented Self-supervised Learning for Anomaly Detection in Electroencephalography	The moderate novelties of self-supervised learning for anomaly detection of EEG signals and the way of generating abnormal EEG signals.   However, the abnormalities generated may not be practical abnormal EEG signals, hence limit its applicability of application.	I am mainly concerned due to is applicability and experiment setting.	"Although the idea is similar to CutPaste and NormNet, it is valueable to see such a simulated-based anomaly detection method is effectiveness in EEG modality.  The experiments are well designed, especially the ablation study.
Also, there is a major concern : lack of comparision with supervised methods.
So, I recommend weak accpet."
498	Task-relevant Feature Replenishment for Cross-centre Polyp Segmentation	The paper is easy to follow, and tackles a real problem in medical image field. The validity of this approach is supported by the improved performance w.r.t. the other methods. Although some aspects need to be clarified.	This paper explore and exploit ideas from multiple CV tasks and achieve considerable improvement on the UDA tasks; on the other hand, some designs lack in-depth justification and discussion, making the overall story not sound and logically coherent.	The experiment is limited to still iamges that consist very few images. There are more few publically available video polyp segmentation dataset and also still image that have decent number of images (for example, Neopolyp (BKAI)) and few more. Experimental results on the larger dataset may help to justify the current improvement of the method and usability of the models in the clinic.
499	TBraTS: Trusted Brain Tumor Segmentation	I really appreciated the way uncertainty is computed, I think this approach promising.	This paper proposed a novel direction for uncertainty quantification by assigning the belief of mass with the Dempster-Shafer theory.  The proposal was evaluated with four metrics, Dice score, Entropy, ECE and UEO.  The authors also compare their proposal with the popular uncertainty quantification method, i.e.,MC dropout,  model ensemble.	See the weakness section.
500	Test Time Transform Prediction for Open Set Histopathological Image Recognition	I would recommend accepting this paper if ablation study is provided to justify the benefit of using color transform.	This research work seem to be reasonable, but should be further validated on by additional experiments.	Please see strengths and weaknesses above.
501	Test-time Adaptation with Calibration of Medical Image Classification Nets for Label Distribution Shift	The presented techniques are novel and likely useful to many practical applications.	My recommendation is based on my concerns in 4 and 5. I am willing to upgrade my score if authors can address my concerns in 5, that is, clarify the significance of addressing the label distribution shift issue.	My rank is primarly based on doubts on the value for the medical setting of this work. Anyway the work is valuable from all the others point of views and so I decided to leave a weak accept in order to wait for a clarification
502	Test-Time Adaptation with Shape Moments for Image Segmentation	The paper addresses a relevant problem of TTA using shape descriptors for adaptation. The amount of data available in the target domain could be low, and such methods are useful in those scenarios. The authors add minor changes to what is already proposed in ref [2] and [20]. Although the results perform better compared to other methods on the DSC metric, it is still significantly below the Oracle. It also does not do that well on the ASD metric on most of the cardiac classes and the prostate.	The major increase of performance using the introduced shape moments, even over domain adaptation methods which are specifically trained on datasets of the target domain outweighs the weaknesses of the work. The mathematical inaccuracies can be addressed and comments regarding the performance on specific datasets and the selection of the given shape moments can be included.	This work proposed a shape-guided entropy minimization objective to improve the segmentation performance in target domains. The experiments show the proposed work exhibits better performance.
503	Test-time image-to-image translation ensembling improves out-of-distribution generalization in histopathology	The novelty of the paper	"There are various points that need clarity.
The proposed approach is not scalebale."	Lack of proper experimental comparisons with simple but efficient competitive methods (see weakness #3)
504	TGANet: Text-guided attention for improved polyp segmentation	As shown in the strengths and weaknesses parts, TGANet proposes the label attention which can use the classification results to guide the segmentation features directly by byte-pair encoding and channel attention. Although TGANet contains many existing attention modules, the ablation study shows the necessity of the label attention. Besides, experiments show that the TGANet achieves better performance than other advanced models.	The idea of text-guided attention is innovative and impressive. The experiments are comprehensive. However, the authors did not adequately focus on text-guided attention. The insights and evidences about text-guided attention are lacking.	They conduct lots of experiments to show the improvement on four different datasets. As for me, I think this paper does not bring many new insights.
505	The (de)biasing effect of GAN-based augmentation methods on skin lesion images	Paper seem to be raising interesting topic of debiasing in GANs.	The paper is well written and motivated and I think it would pose a good contrast to the GAN papers that normally appear at MICCAI that propose new models. The main weakness I see is the lack of expansion of the method to sources of bias that are also very important in the area (namely race) which are harder to address using simulations in the same way that adding frames can be addressed.	The experimental setting is intersting. However, the conclusions are 'local' and may not be generalized to other medical applications.
506	The Dice loss in the context of missing or empty labels: introducing Ph and 	The paper has a significant contribution to the understanding of dice loss in the context of missing and empty labels. It provides a generalization of the loss and shows the impact of the parameters on segmentation performance in this context. However, its organization and clarity are lacking.	"Major factors: the paper writing and experimental verification.
Many descriptions in the paper are not clear. This prevents the understanding of this paper. For the experimental verification, some additional experimental results are needed to further verify the proposed idea."	The formulation is important. I agree with the authors that it could help other authors to clearly present their Dice loss implementation. The heuristics are well motivated and results seem promising. The experiments are not sufficient to fully illustrate the approach
507	The Intrinsic Manifolds of Radiological Images and their Role in Deep Learning	Good idea, experimental validation, and valuable insights	Even though the empirical finding has some flaws and theoretical contribution is not enough, the current finding of different scope of negative relation between test accuracy and ID is a fresh aspect to think the difference between radiological images and natural images.	
508	The Semi-constrained Network-Based Statistic (scNBS): integrating local and global information for brain network inference	The manuscript present an interesting extension of NBS and cNBS that overcome some limitations of those methods. The topic is surely of interest to this community. The proposed method is pretty interesting and the experiments provide support to the claims of increased specificity, power and consistency. The experiments are only on (semi) synthetic data and some steps of the description raise some doubts on circularity issues.	The proposed method could do statistical inference by accounting for both local and network-level interactions that might have clinical significance.	Interesting and clear paper, the methodology is sound and robust.
509	Thoracic Lymph Node Segmentation in CT imaging via Lymph Node Station Stratification and Size Encoding	Three super LN stations and learning framework are most important idea of the paper.  Proposed model consisting of super station based stratified encoders, size-aware decoder branches and a post fusion module performs high segmentation performance.  It is shown new approach improves the segmentation performance further.	There does not seem to have enough contribution for an acceptance.  The method, however, has good results comparing to others.	To overcome the difficulties of segmenting visible lymph node (LN) from CT images, a novel LN-station-specific and size-aware LN segmentation framework is proposed, which can explicit utilize the LN-station priors and learn the LN size variance Validated on the public NIH dataset and further tested on the external esophageal dataset, the proposed framework demonstrates high LN segmentation performance while preserving good generalizability. Although there is no novel structure or theories proposed in this study, the proposed method demonstrates high LN segmentation performance while preserving good generalizability. Thus, I suggest receiving it after major revision.
510	TINC: Temporally Informed Non-Contrastive Learning for Disease Progression Modeling in Retinal OCT Volumes	The novel and interesting extension of the recent VICReg method to longitudinal medical images and the demonstration of its utility.	novelty and few other weaknesses as given above	A new loss function to address a clinical-interested task. The authors also show promising results
511	TMSS: An End-to-End Transformer-based Multimodal Network for Segmentation and Survival Prediction	"The cropping approach which appears to use some domain knowledge that has not been clearly defined.
Multimodal approach that achieves SOTA performance."	"The application has clinical impact.
The method outperformed existing works.
Analysis is elaborate"	"The combination of transformer networks for simultaneously predicting lesion segmentations and survival estimates in order to achieve an improved estimate, and under the combination with EHR data to the best of my knowledge is unprecedented and has a large potential for a strong impact.
Further, the paper is very well-written and easy to understand."
512	Toward Clinically Assisted Colorectal Polyp Recognition via Structured Cross-modal Representation Consistency	The paper proposes an intresting approach that can be a solution for a clinical problem. However, better evaluation on a bigger dataset, better representation of the advantages over the state-of-the-art, and better discussion on the real-time clinical use need to be addressed in the manuscript.	Nice paper but there are some weaknesses that have to be solved.	This manuscript used the currently popular deep learning architecture, attention based vision model, to solve an important cross-model Colorectal Polyp recognition problem. Also, it improved the baseline model with its newly designed module. Similar method should be able to be applied to other similar problems.
513	Towards Confident Detection of Prostate Cancer using High Resolution Micro-ultrasound	This paper is clincally interesting.	The paper provides an interesting methodology with strong validation design and moderately strong validation results.	The major factors in my recommendation were the focus on an excellent clinical problem and appreciation for the advantages of confidence thresholding in order guide operators when using this model in clinical practice. This level of pragmatism baked in to the framework, coupled with the encouraging performance, motivated my high score for this paper.
514	Towards Holistic Surgical Scene Understanding	"Very complex dataset with timely challenges to teams participating in benchmarking (hierarchical annotations, spatio-temporal inference from video etc).
Very strong reference model TAPIR, to set a solid baseline performance for competing teams once the dataset goes public.
Overall, an extremely valuable contribution to the community."	The paper has strong contributions both on the novelty of their dataset and methods. The miccai community can benefit from such dataset for various video analysis tasks.	The dataset presented in this paper is valuable.
515	Towards performant and reliable undersampled MR reconstruction via diffusion model sampling	This paper proposed a novel diffusion-model-based MR reconstruction method, which is robust to the sampling patterns and the acceleration factors, the authors gave thougrough anylasis, great work!	Though the  combination of the diffusion model  and MR reconstruction framework may interest MICCAIers, the lack of important details make this paper difficult to follow.	This work combines a conditional reconstruction module and an accelerated refining module to improve the reconstruction of MR images with higher efficiency. Sufficient experiments have been done to support the benefit.
516	Towards Unsupervised Ultrasound Video Clinical Quality Assessment with Multi-Modality Data	The usefulness of the model, which makes fetal ultrasound more reproducible and less operator dependent.	The authors propose an interesting method, which achieved good results on this particular case, and has great potential for a more widespread application across different medical imaging modalities. The overall score suffered with the lack of clarity on some important details.	The robustness of the proposed method as well as clinical applications are questionable.
517	Tracking by weakly-supervised learning and graph optimization for whole-embryo C. elegans lineages	The work presented in this paper suffers from (i) incremental methodological novelty; (ii) insignificant superiority of the tracking performance compared to the baseline (Linajea); and (iii) very limited performance comparison with the state-of-the-art methods.	This work presents methodology for making the algorithm for lineage tracing in C. elegans data more accurate and easy to use. The methods are valid and clearly presented. However, the added value of the developed methodology is somewhat limited as the 1) It was not possible to assess statistical significance; 2) It is inconsistent with respect to different validation measures; and 3) Improvement on the most-commonly used validation measures (DET and TRA) is marginal. On the other hand, this was enough to climb on the leading position of the dedicated  challenge.	Overall a nicely written paper proposing reasonable extensions to a previously published method. Performance is assessed on three data sets and demonstrates the validity of the performed modifications.
518	TractoFormer: A Novel Fiber-level Whole Brain Tractography Analysis Framework Using Spectral Embedding and Vision Transformers	Novel and useful method even if not the most clearly written paper.	The rating reflects innovation of the approach for of parcellation-free WBT analysis. The merits outweigh the weaknesses.	I have carefully read all part of the paper. Based on the strength and weakness elaborated in Q5, I gave the score.
519	TransEM: Residual Swin-Transformer based regularized PET image reconstruction	The impact of introducing the swin transformer into PET image reconstruction needs to be strengthened in this work. The authors' intention of trying a 'SOTA' model from another field is understandable, and it can be convincing with appropriate demonstration.	It is the first attempt to apply the swim-transformer in PET image reconstruction. Authors combine MLEM and vision transformer together to reduce the noise which is not compromised on image details.	The method is a very good idea, based on two recent state of the art methods. This is totally relevant to try combining them as both are at the cutting edge of PET reconstruction (unrolled methods) and feature extraction (transformers). The work just needs to be more thorough, with a clean way of writing and no mistakes, and more detailed discussion on the results. It lacks a bit of work which is noticeable when reading, but this can be improved to the conference.
520	Transformer based feature fusion for left ventricle segmentation in 4D flow MRI	See main strengths above: it brings a seemingly novel approach (transformer based multimodality learning) to a challenging problem (low quality imaging) to generate convincing results quantified with relevant metrics	"Two major factors affect my recommendation:

The novelty of this application.
The quality of evaluation."	The novelty from application is relatively good.
521	Transformer based multiple instance learning for weakly supervised histopathology image segmentation	Although a weak novelty, the proposed model is motivated by reasonable ideas of modeling correlation of instances of MIL approach for the segmentation task, and experimental results show the effectiveness of the proposed method. Considering the possibility of application in a wide range of medical image segmentation, I lean toward accepting this paper.	The method is novel in introducing Swin Transformer with deep supervision to pathologic image segmentation. Some comparison and ablation study proved the effectiveness of the method.	The weakly supervised semantic segmentation is interesting. This paper is recommended as acceptance due to the contributions and motivation claimed in the manuscript.
522	Transformer Based Multi-task Deep Learning with Intravoxel Incoherent Motion Model Fitting for Microvascular Invasion Prediction of Hepatocellular Carcinoma	The proposed method, the implementation and the compared results of this papers are good. My only concern is related with the very small dataset.	incremental work from [21].	"Design a transformer-based multi-task learning model
Perform simultaneous IVIM parameter model fitting and MVI prediction
Demonstrate better results with multi-task strategy
No IVIM parameter maps have been shown, which are essential in IVIM applications."
523	Transformer Based Multi-View Network for Mammographic Image Classification	"1.The literature survey is not sufficient to verify the novelty of the method proposed in the article.
2.The logic of the method part is not clear, and the experimental part is not perfect.
3.The English expression of the article needs to be improved."	My major concerns are (1) the description of the shifted window based cross-view attention block is not quite clear, which is a major component of the model; (2) without the results of Swin-T (feature concatenation), we are unable to know how much improvement does the proposed cross-view attention could bring.	Using transformer for multi-view mammographic analysis is natural and seems to be novel.
524	Transformer Lesion Tracker	The novelty and performance is good while got some concerns about the motivation/missing discussion and references.	"The paper presents an interesting method to track lesions over time. The evaluation is based on similar work and shows good results.
Overall, it's good work, but nothing totally groundbreaking either. A discussion is missing and should be added!"	
525	Transforming the Interactive Segmentation for Medical Imaging	Overall results are good, but important details are missing. Also, there are unexpected observations in the comparison with previous methods.	Over all the paper is innovative, but the technical approach needs perhaps a sequence diagram in order to completely understand each part.	This is a very original contribution in the rather niche field of interactive segmentation. The architecture is very generic and it is therefore likely to have a large range of potential applications in the field of medical image segmentation.
526	TransFusion: Multi-view Divergent Fusion for Medical Image Segmentation with Transformers	I think the problem is nicely described. The method seems novel. I am of the opinion that it will generate good discussion. There are some limitations in the way the paper is presented that I have highlighted in my comments for the authors (discuss limitations and provide comparison for computational resources).	The novelty and validation of the proposed method looks good to me. The  paper is well written and structured.	The proposed modules are effective for multi-view inputs and the conducted experiments are solid.
